frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,ip.proto,frame.len,tcp.flags
1761394672.714656000,44.228.249.3,192.168.1.74,80,17137,,,6,60,0x0012
1761394672.718362000,44.228.249.3,192.168.1.74,80,20229,,,6,60,0x0012
1761394672.718362000,44.228.249.3,192.168.1.74,80,37496,,,6,60,0x0012
1761394672.718362000,44.228.249.3,192.168.1.74,80,34306,,,6,60,0x0012
1761394672.718362000,44.228.249.3,192.168.1.74,80,8429,,,6,60,0x0012
1761394672.892168000,44.228.249.3,192.168.1.74,80,11993,,,6,60,0x0012
1761394672.892168000,44.228.249.3,192.168.1.74,80,20703,,,6,60,0x0012
1761394672.892168000,44.228.249.3,192.168.1.74,80,52511,,,6,60,0x0012
1761394672.892168000,44.228.249.3,192.168.1.74,80,35726,,,6,60,0x0012
1761394672.892168000,44.228.249.3,192.168.1.74,80,31173,,,6,60,0x0012
1761394672.892168000,44.228.249.3,192.168.1.74,80,58157,,,6,60,0x0012
1761394672.892169000,44.228.249.3,192.168.1.74,80,55134,,,6,60,0x0012
1761394672.892169000,44.228.249.3,192.168.1.74,80,20637,,,6,60,0x0012
1761394672.892853000,44.228.249.3,192.168.1.74,80,16405,,,6,60,0x0012
1761394672.892853000,44.228.249.3,192.168.1.74,80,39662,,,6,60,0x0012
1761394672.892853000,44.228.249.3,192.168.1.74,80,36961,,,6,60,0x0012
1761394672.892853000,44.228.249.3,192.168.1.74,80,33842,,,6,60,0x0012
1761394672.892853000,44.228.249.3,192.168.1.74,80,28259,,,6,60,0x0012
1761394672.892853000,44.228.249.3,192.168.1.74,80,21511,,,6,60,0x0012
1761394672.892853000,44.228.249.3,192.168.1.74,80,3240,,,6,60,0x0010
1761394672.892853000,44.228.249.3,192.168.1.74,80,24591,,,6,60,0x0012
1761394672.893102000,44.228.249.3,192.168.1.74,80,40195,,,6,60,0x0012
1761394672.893102000,44.228.249.3,192.168.1.74,80,52755,,,6,60,0x0012
1761394672.893102000,44.228.249.3,192.168.1.74,80,46170,,,6,60,0x0012
1761394672.893102000,44.228.249.3,192.168.1.74,80,21112,,,6,60,0x0012
1761394672.893102000,44.228.249.3,192.168.1.74,80,22272,,,6,60,0x0012
1761394672.893102000,44.228.249.3,192.168.1.74,80,8551,,,6,60,0x0012
1761394672.893102000,44.228.249.3,192.168.1.74,80,3452,,,6,60,0x0012
1761394672.893103000,44.228.249.3,192.168.1.74,80,26253,,,6,60,0x0012
1761394672.893648000,44.228.249.3,192.168.1.74,80,62860,,,6,60,0x0012
1761394672.893648000,44.228.249.3,192.168.1.74,80,7096,,,6,60,0x0012
1761394672.893648000,44.228.249.3,192.168.1.74,80,697,,,6,60,0x0012
1761394672.893648000,44.228.249.3,192.168.1.74,80,15954,,,6,60,0x0012
1761394672.893648000,44.228.249.3,192.168.1.74,80,48483,,,6,60,0x0012
1761394672.893648000,44.228.249.3,192.168.1.74,80,20990,,,6,60,0x0012
1761394672.893648000,44.228.249.3,192.168.1.74,80,62484,,,6,60,0x0012
1761394672.893648000,44.228.249.3,192.168.1.74,80,37323,,,6,60,0x0012
1761394672.894162000,44.228.249.3,192.168.1.74,80,46266,,,6,60,0x0012
1761394672.894162000,44.228.249.3,192.168.1.74,80,18170,,,6,60,0x0012
1761394672.894162000,44.228.249.3,192.168.1.74,80,52589,,,6,60,0x0012
1761394672.894162000,44.228.249.3,192.168.1.74,80,40739,,,6,60,0x0012
1761394672.894162000,44.228.249.3,192.168.1.74,80,49163,,,6,60,0x0012
1761394672.894162000,44.228.249.3,192.168.1.74,80,60093,,,6,60,0x0012
1761394672.894162000,44.228.249.3,192.168.1.74,80,58464,,,6,60,0x0012
1761394672.894162000,44.228.249.3,192.168.1.74,80,12926,,,6,60,0x0012
1761394672.894654000,44.228.249.3,192.168.1.74,80,23400,,,6,60,0x0012
1761394672.894654000,44.228.249.3,192.168.1.74,80,25365,,,6,60,0x0012
1761394672.894654000,44.228.249.3,192.168.1.74,80,48087,,,6,60,0x0012
1761394672.894654000,44.228.249.3,192.168.1.74,80,65105,,,6,60,0x0012
1761394672.894654000,44.228.249.3,192.168.1.74,80,36174,,,6,60,0x0012
1761394672.894654000,44.228.249.3,192.168.1.74,80,4843,,,6,60,0x0012
1761394672.894654000,44.228.249.3,192.168.1.74,80,14453,,,6,60,0x0012
1761394672.894655000,44.228.249.3,192.168.1.74,80,43592,,,6,60,0x0012
1761394672.895283000,44.228.249.3,192.168.1.74,80,52650,,,6,60,0x0012
1761394672.895283000,44.228.249.3,192.168.1.74,80,48583,,,6,60,0x0012
1761394672.895283000,44.228.249.3,192.168.1.74,80,35636,,,6,60,0x0012
1761394672.895283000,44.228.249.3,192.168.1.74,80,59752,,,6,60,0x0012
1761394672.895283000,44.228.249.3,192.168.1.74,80,3431,,,6,60,0x0012
1761394672.895283000,44.228.249.3,192.168.1.74,80,9286,,,6,60,0x0012
1761394672.895283000,44.228.249.3,192.168.1.74,80,47170,,,6,60,0x0012
1761394672.895284000,44.228.249.3,192.168.1.74,80,4144,,,6,60,0x0012
1761394672.899560000,44.228.249.3,192.168.1.74,80,64167,,,6,60,0x0012
1761394672.899560000,44.228.249.3,192.168.1.74,80,24920,,,6,60,0x0012
