frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,ip.proto,frame.len,tcp.flags
1759430528.051379000,44.228.249.3,192.168.110.128,5815,48610,,,6,60,0x0014
1759430528.051388000,44.228.249.3,192.168.110.128,666,48610,,,6,60,0x0014
1759430528.065225000,44.228.249.3,192.168.110.128,5904,48610,,,6,60,0x0014
1759430528.079661000,44.228.249.3,192.168.110.128,15660,48610,,,6,60,0x0014
1759430528.093460000,44.228.249.3,192.168.110.128,100,48610,,,6,60,0x0014
1759430528.093468000,44.228.249.3,192.168.110.128,6346,48610,,,6,60,0x0014
1759430528.108181000,44.228.249.3,192.168.110.128,6692,48610,,,6,60,0x0014
1759430528.137072000,44.228.249.3,192.168.110.128,1107,48610,,,6,60,0x0014
1759430528.149940000,44.228.249.3,192.168.110.128,44176,48610,,,6,60,0x0014
1759430528.149945000,44.228.249.3,192.168.110.128,1132,48610,,,6,60,0x0014
1759430528.149946000,44.228.249.3,192.168.110.128,7512,48606,,,6,60,0x0014
1759430528.163630000,44.228.249.3,192.168.110.128,50001,48606,,,6,60,0x0014
1759430528.194110000,44.228.249.3,192.168.110.128,61532,48606,,,6,60,0x0014
1759430528.194121000,44.228.249.3,192.168.110.128,9099,48606,,,6,60,0x0014
1759430528.206347000,44.228.249.3,192.168.110.128,1077,48606,,,6,60,0x0014
1759430528.220182000,44.228.249.3,192.168.110.128,4045,48606,,,6,60,0x0014
1759430528.232170000,44.228.249.3,192.168.110.128,80,46486,,,6,60,0x0012
1759430528.232681000,44.228.249.3,192.168.110.128,80,46486,,,6,60,0x0010
1759430528.234455000,44.228.249.3,192.168.110.128,99,48606,,,6,60,0x0014
1759430528.234462000,44.228.249.3,192.168.110.128,54045,48606,,,6,60,0x0014
1759430528.248849000,44.228.249.3,192.168.110.128,3826,48606,,,6,60,0x0014
1759430528.248862000,44.228.249.3,192.168.110.128,3869,48606,,,6,60,0x0014
1759430528.263152000,44.228.249.3,192.168.110.128,6792,48606,,,6,60,0x0014
1759430528.277272000,44.228.249.3,192.168.110.128,106,48606,,,6,60,0x0014
1759430528.277284000,44.228.249.3,192.168.110.128,1047,48606,,,6,60,0x0014
1759430528.291607000,44.228.249.3,192.168.110.128,7921,48606,,,6,60,0x0014
1759430528.291619000,44.228.249.3,192.168.110.128,5226,48606,,,6,60,0x0014
1759430528.320221000,44.228.249.3,192.168.110.128,14238,48606,,,6,60,0x0014
1759430528.334443000,44.228.249.3,192.168.110.128,9001,48606,,,6,60,0x0014
1759430528.334448000,44.228.249.3,192.168.110.128,2920,48606,,,6,60,0x0014
1759430528.348471000,44.228.249.3,192.168.110.128,2251,48606,,,6,60,0x0014
1759430528.363511000,44.228.249.3,192.168.110.128,56738,48606,,,6,60,0x0014
1759430528.363516000,44.228.249.3,192.168.110.128,1583,48606,,,6,60,0x0014
1759430528.363517000,44.228.249.3,192.168.110.128,6543,48606,,,6,60,0x0014
1759430528.376844000,44.228.249.3,192.168.110.128,1864,48606,,,6,60,0x0014
1759430528.391000000,44.228.249.3,192.168.110.128,8194,48606,,,6,60,0x0014
1759430528.405337000,44.228.249.3,192.168.110.128,4006,48606,,,6,60,0x0014
1759430528.419975000,44.228.249.3,192.168.110.128,1914,48606,,,6,60,0x0014
1759430528.419986000,44.228.249.3,192.168.110.128,5631,48606,,,6,60,0x0014
1759430528.434170000,44.228.249.3,192.168.110.128,1106,48606,,,6,60,0x0014
1759430528.449279000,44.228.249.3,192.168.110.128,16080,48606,,,6,60,0x0014
1759430528.449287000,44.228.249.3,192.168.110.128,3920,48606,,,6,60,0x0014
1759430528.462943000,44.228.249.3,192.168.110.128,60020,48606,,,6,60,0x0014
1759430528.472710000,44.228.249.3,192.168.110.128,80,46486,,,6,60,0x0019
1759430528.473236000,44.228.249.3,192.168.110.128,80,46486,,,6,60,0x0010
1759430528.477294000,44.228.249.3,192.168.110.128,8084,48606,,,6,60,0x0014
1759430528.477305000,44.228.249.3,192.168.110.128,20222,48606,,,6,60,0x0014
1759430528.491521000,44.228.249.3,192.168.110.128,8022,48606,,,6,60,0x0014
1759430528.505277000,44.228.249.3,192.168.110.128,7002,48606,,,6,60,0x0014
1759430528.505284000,44.228.249.3,192.168.110.128,2725,48606,,,6,60,0x0014
1759430528.519090000,44.228.249.3,192.168.110.128,1247,48606,,,6,60,0x0014
1759430528.519103000,44.228.249.3,192.168.110.128,2099,48606,,,6,60,0x0014
1759430528.533270000,44.228.249.3,192.168.110.128,3918,48606,,,6,60,0x0014
1759430528.547422000,44.228.249.3,192.168.110.128,32779,48606,,,6,60,0x0014
1759430528.561267000,44.228.249.3,192.168.110.128,808,48606,,,6,60,0x0014
1759430528.589535000,44.228.249.3,192.168.110.128,34573,48606,,,6,60,0x0014
1759430528.603864000,44.228.249.3,192.168.110.128,9594,48606,,,6,60,0x0014
1759430528.603876000,44.228.249.3,192.168.110.128,2401,48606,,,6,60,0x0014
1759430528.617883000,44.228.249.3,192.168.110.128,3390,48606,,,6,60,0x0014
1759430528.632193000,44.228.249.3,192.168.110.128,7106,48606,,,6,60,0x0014
1759430528.646820000,44.228.249.3,192.168.110.128,9929,48606,,,6,60,0x0014
1759430528.646832000,44.228.249.3,192.168.110.128,9503,48606,,,6,60,0x0014
1759430528.646833000,44.228.249.3,192.168.110.128,3005,48606,,,6,60,0x0014
1759430528.661258000,44.228.249.3,192.168.110.128,7402,48606,,,6,60,0x0014
1759430528.676432000,44.228.249.3,192.168.110.128,3800,48606,,,6,60,0x0014
1759430528.676445000,44.228.249.3,192.168.110.128,3301,48606,,,6,60,0x0014
1759430528.689698000,44.228.249.3,192.168.110.128,7001,48606,,,6,60,0x0014
1759430528.705557000,44.228.249.3,192.168.110.128,5054,48606,,,6,60,0x0014
1759430528.718456000,44.228.249.3,192.168.110.128,80,46502,,,6,60,0x0012
1759430528.718526000,44.228.249.3,192.168.110.128,5862,48606,,,6,60,0x0014
1759430528.718531000,44.228.249.3,192.168.110.128,4000,48606,,,6,60,0x0014
1759430528.718933000,44.228.249.3,192.168.110.128,80,46502,,,6,60,0x0010
1759430528.732403000,44.228.249.3,192.168.110.128,1217,48606,,,6,60,0x0014
1759430528.745412000,44.228.249.3,192.168.110.128,4,48606,,,6,60,0x0014
1759430528.745426000,44.228.249.3,192.168.110.128,23502,48606,,,6,60,0x0014
1759430528.759106000,44.228.249.3,192.168.110.128,1114,48606,,,6,60,0x0014
1759430528.773561000,44.228.249.3,192.168.110.128,15000,48606,,,6,60,0x0014
1759430528.786985000,44.228.249.3,192.168.110.128,1600,48606,,,6,60,0x0014
1759430528.786999000,44.228.249.3,192.168.110.128,3324,48606,,,6,60,0x0014
1759430528.800608000,44.228.249.3,192.168.110.128,1334,48606,,,6,60,0x0014
1759430528.814321000,44.228.249.3,192.168.110.128,8001,48606,,,6,60,0x0014
1759430528.814335000,44.228.249.3,192.168.110.128,7512,48608,,,6,60,0x0014
1759430528.828938000,44.228.249.3,192.168.110.128,50001,48608,,,6,60,0x0014
1759430528.843285000,44.228.249.3,192.168.110.128,61532,48608,,,6,60,0x0014
1759430528.858087000,44.228.249.3,192.168.110.128,9099,48608,,,6,60,0x0014
1759430528.871715000,44.228.249.3,192.168.110.128,1077,48608,,,6,60,0x0014
1759430528.885504000,44.228.249.3,192.168.110.128,54045,48608,,,6,60,0x0014
1759430528.885534000,44.228.249.3,192.168.110.128,4045,48608,,,6,60,0x0014
1759430528.899517000,44.228.249.3,192.168.110.128,99,48608,,,6,60,0x0014
1759430528.914181000,44.228.249.3,192.168.110.128,3826,48608,,,6,60,0x0014
1759430528.928397000,44.228.249.3,192.168.110.128,1047,48608,,,6,60,0x0014
1759430528.928406000,44.228.249.3,192.168.110.128,3869,48608,,,6,60,0x0014
1759430528.928406000,44.228.249.3,192.168.110.128,6792,48608,,,6,60,0x0014
1759430528.961084000,44.228.249.3,192.168.110.128,5226,48608,,,6,60,0x0014
1759430528.961093000,44.228.249.3,192.168.110.128,106,48608,,,6,60,0x0014
1759430528.971579000,44.228.249.3,192.168.110.128,7921,48608,,,6,60,0x0014
1759430528.983753000,44.228.249.3,192.168.110.128,2920,48608,,,6,60,0x0014
1759430528.983768000,44.228.249.3,192.168.110.128,14238,48608,,,6,60,0x0014
1759430528.998939000,44.228.249.3,192.168.110.128,9001,48608,,,6,60,0x0014
1759430529.012028000,44.228.249.3,192.168.110.128,2251,48608,,,6,60,0x0014
1759430529.025569000,44.228.249.3,192.168.110.128,1583,48608,,,6,60,0x0014
1759430529.025579000,44.228.249.3,192.168.110.128,6543,48608,,,6,60,0x0014
1759430529.039620000,44.228.249.3,192.168.110.128,56738,48608,,,6,60,0x0014
1759430529.039646000,44.228.249.3,192.168.110.128,1864,48608,,,6,60,0x0014
1759430529.054851000,44.228.249.3,192.168.110.128,5631,48608,,,6,60,0x0014
1759430529.068019000,44.228.249.3,192.168.110.128,8194,48608,,,6,60,0x0014
1759430529.081963000,44.228.249.3,192.168.110.128,1914,48608,,,6,60,0x0014
1759430529.081976000,44.228.249.3,192.168.110.128,4006,48608,,,6,60,0x0014
1759430529.095650000,44.228.249.3,192.168.110.128,1106,48608,,,6,60,0x0014
1759430529.145830000,44.228.249.3,192.168.110.128,2099,48608,,,6,60,0x0014
1759430529.160716000,44.228.249.3,192.168.110.128,3918,48608,,,6,60,0x0014
1759430529.175727000,44.228.249.3,192.168.110.128,34573,48608,,,6,60,0x0014
1759430529.175738000,44.228.249.3,192.168.110.128,808,48608,,,6,60,0x0014
1759430529.175739000,44.228.249.3,192.168.110.128,32779,48608,,,6,60,0x0014
1759430529.188925000,44.228.249.3,192.168.110.128,9594,48608,,,6,60,0x0014
1759430529.202717000,44.228.249.3,192.168.110.128,3390,48608,,,6,60,0x0014
1759430529.219514000,44.228.249.3,192.168.110.128,2401,48608,,,6,60,0x0014
1759430529.231414000,44.228.249.3,192.168.110.128,7106,48608,,,6,60,0x0014
1759430529.245987000,44.228.249.3,192.168.110.128,3005,48608,,,6,60,0x0014
1759430529.246000000,44.228.249.3,192.168.110.128,9503,48608,,,6,60,0x0014
1759430529.259380000,44.228.249.3,192.168.110.128,9929,48608,,,6,60,0x0014
1759430529.273795000,44.228.249.3,192.168.110.128,3301,48608,,,6,60,0x0014
1759430529.273804000,44.228.249.3,192.168.110.128,3800,48608,,,6,60,0x0014
1759430529.273805000,44.228.249.3,192.168.110.128,7001,48608,,,6,60,0x0014
1759430529.273806000,44.228.249.3,192.168.110.128,7402,48608,,,6,60,0x0014
1759430529.301423000,44.228.249.3,192.168.110.128,5862,48608,,,6,60,0x0014
1759430529.301434000,44.228.249.3,192.168.110.128,5054,48608,,,6,60,0x0014
1759430529.315493000,44.228.249.3,192.168.110.128,4000,48608,,,6,60,0x0014
1759430529.329175000,44.228.249.3,192.168.110.128,1217,48608,,,6,60,0x0014
1759430529.329188000,44.228.249.3,192.168.110.128,23502,48608,,,6,60,0x0014
1759430529.357154000,44.228.249.3,192.168.110.128,4,48608,,,6,60,0x0014
1759430529.370984000,44.228.249.3,192.168.110.128,1114,48608,,,6,60,0x0014
1759430529.370991000,44.228.249.3,192.168.110.128,15000,48608,,,6,60,0x0014
1759430529.385288000,44.228.249.3,192.168.110.128,3324,48608,,,6,60,0x0014
1759430529.399040000,44.228.249.3,192.168.110.128,1600,48608,,,6,60,0x0014
1759430529.413487000,44.228.249.3,192.168.110.128,1334,48608,,,6,60,0x0014
1759430529.427946000,44.228.249.3,192.168.110.128,8001,48608,,,6,60,0x0014
1759430529.427954000,44.228.249.3,192.168.110.128,7512,48610,,,6,60,0x0014
1759430529.442215000,44.228.249.3,192.168.110.128,50001,48610,,,6,60,0x0014
1759430529.442224000,44.228.249.3,192.168.110.128,9099,48610,,,6,60,0x0014
1759430529.455879000,44.228.249.3,192.168.110.128,61532,48610,,,6,60,0x0014
1759430529.469744000,44.228.249.3,192.168.110.128,1077,48610,,,6,60,0x0014
1759430529.484431000,44.228.249.3,192.168.110.128,4045,48610,,,6,60,0x0014
1759430529.500234000,44.228.249.3,192.168.110.128,99,48610,,,6,60,0x0014
1759430529.500249000,44.228.249.3,192.168.110.128,3826,48610,,,6,60,0x0014
1759430529.500250000,44.228.249.3,192.168.110.128,54045,48610,,,6,60,0x0014
1759430529.514870000,44.228.249.3,192.168.110.128,3869,48610,,,6,60,0x0014
1759430529.527750000,44.228.249.3,192.168.110.128,6792,48610,,,6,60,0x0014
1759430529.541907000,44.228.249.3,192.168.110.128,1047,48610,,,6,60,0x0014
1759430529.556228000,44.228.249.3,192.168.110.128,106,48610,,,6,60,0x0014
1759430529.570370000,44.228.249.3,192.168.110.128,5226,48610,,,6,60,0x0014
1759430529.570382000,44.228.249.3,192.168.110.128,7921,48610,,,6,60,0x0014
1759430529.570382000,44.228.249.3,192.168.110.128,14238,48610,,,6,60,0x0014
1759430529.599027000,44.228.249.3,192.168.110.128,9001,48610,,,6,60,0x0014
1759430529.612868000,44.228.249.3,192.168.110.128,2251,48610,,,6,60,0x0014
1759430529.612880000,44.228.249.3,192.168.110.128,2920,48610,,,6,60,0x0014
1759430529.627223000,44.228.249.3,192.168.110.128,6543,48610,,,6,60,0x0014
1759430529.641142000,44.228.249.3,192.168.110.128,1583,48610,,,6,60,0x0014
1759430529.641151000,44.228.249.3,192.168.110.128,56738,48610,,,6,60,0x0014
1759430529.654829000,44.228.249.3,192.168.110.128,1864,48610,,,6,60,0x0014
1759430529.669202000,44.228.249.3,192.168.110.128,8194,48610,,,6,60,0x0014
1759430529.683688000,44.228.249.3,192.168.110.128,5631,48610,,,6,60,0x0014
1759430529.697597000,44.228.249.3,192.168.110.128,1914,48610,,,6,60,0x0014
1759430529.697606000,44.228.249.3,192.168.110.128,1106,48610,,,6,60,0x0014
1759430529.697607000,44.228.249.3,192.168.110.128,4006,48610,,,6,60,0x0014
1759430529.699474000,44.228.249.3,192.168.110.128,7002,48608,,,6,60,0x0014
1759430529.714124000,44.228.249.3,192.168.110.128,2099,48610,,,6,60,0x0014
1759430529.714130000,44.228.249.3,192.168.110.128,3918,48610,,,6,60,0x0014
1759430529.742473000,44.228.249.3,192.168.110.128,32779,48610,,,6,60,0x0014
1759430529.761033000,44.228.249.3,192.168.110.128,808,48610,,,6,60,0x0014
1759430529.761047000,44.228.249.3,192.168.110.128,34573,48610,,,6,60,0x0014
1759430529.771224000,44.228.249.3,192.168.110.128,9594,48610,,,6,60,0x0014
1759430529.771238000,44.228.249.3,192.168.110.128,2401,48610,,,6,60,0x0014
1759430529.785375000,44.228.249.3,192.168.110.128,7106,48610,,,6,60,0x0014
1759430529.785388000,44.228.249.3,192.168.110.128,3005,48610,,,6,60,0x0014
1759430529.799203000,44.228.249.3,192.168.110.128,3390,48610,,,6,60,0x0014
1759430529.828060000,44.228.249.3,192.168.110.128,9929,48610,,,6,60,0x0014
1759430529.828074000,44.228.249.3,192.168.110.128,9503,48610,,,6,60,0x0014
1759430529.828075000,44.228.249.3,192.168.110.128,7402,48610,,,6,60,0x0014
1759430529.845985000,44.228.249.3,192.168.110.128,3301,48610,,,6,60,0x0014
1759430529.864751000,44.228.249.3,192.168.110.128,3800,48610,,,6,60,0x0014
1759430529.879303000,44.228.249.3,192.168.110.128,5054,48610,,,6,60,0x0014
1759430529.892766000,44.228.249.3,192.168.110.128,5862,48610,,,6,60,0x0014
1759430529.921498000,44.228.249.3,192.168.110.128,1217,48610,,,6,60,0x0014
1759430529.921511000,44.228.249.3,192.168.110.128,4000,48610,,,6,60,0x0014
1759430529.935354000,44.228.249.3,192.168.110.128,23502,48610,,,6,60,0x0014
1759430529.935367000,44.228.249.3,192.168.110.128,4,48610,,,6,60,0x0014
1759430529.949042000,44.228.249.3,192.168.110.128,1114,48610,,,6,60,0x0014
1759430529.962789000,44.228.249.3,192.168.110.128,15000,48610,,,6,60,0x0014
1759430529.977718000,44.228.249.3,192.168.110.128,3324,48610,,,6,60,0x0014
1759430529.992883000,44.228.249.3,192.168.110.128,1334,48610,,,6,60,0x0014
1759430529.992895000,44.228.249.3,192.168.110.128,1600,48610,,,6,60,0x0014
1759430530.005471000,44.228.249.3,192.168.110.128,8001,48610,,,6,60,0x0014
1759430530.020076000,44.228.249.3,192.168.110.128,1247,48608,,,6,60,0x0014
1759430530.020091000,44.228.249.3,192.168.110.128,7001,48610,,,6,60,0x0014
1759430530.034169000,44.228.249.3,192.168.110.128,2725,48608,,,6,60,0x0014
1759430530.047451000,44.228.249.3,192.168.110.128,20222,48608,,,6,60,0x0014
1759430530.062042000,44.228.249.3,192.168.110.128,8084,48608,,,6,60,0x0014
1759430530.062047000,44.228.249.3,192.168.110.128,8022,48608,,,6,60,0x0014
1759430530.076044000,44.228.249.3,192.168.110.128,60020,48608,,,6,60,0x0014
1759430530.091144000,44.228.249.3,192.168.110.128,1041,48606,,,6,60,0x0014
1759430530.091152000,44.228.249.3,192.168.110.128,3920,48608,,,6,60,0x0014
1759430530.104758000,44.228.249.3,192.168.110.128,16080,48608,,,6,60,0x0014
1759430530.119042000,44.228.249.3,192.168.110.128,6567,48606,,,6,60,0x0014
1759430530.133579000,44.228.249.3,192.168.110.128,16113,48606,,,6,60,0x0014
1759430530.133585000,44.228.249.3,192.168.110.128,2323,48606,,,6,60,0x0014
1759430530.133586000,44.228.249.3,192.168.110.128,3703,48606,,,6,60,0x0014
1759430530.161703000,44.228.249.3,192.168.110.128,7103,48606,,,6,60,0x0014
1759430530.175860000,44.228.249.3,192.168.110.128,2013,48606,,,6,60,0x0014
1759430530.191637000,44.228.249.3,192.168.110.128,51103,48606,,,6,60,0x0014
1759430530.191649000,44.228.249.3,192.168.110.128,1026,48606,,,6,60,0x0014
1759430530.205003000,44.228.249.3,192.168.110.128,1040,48606,,,6,60,0x0014
1759430530.219510000,44.228.249.3,192.168.110.128,3260,48606,,,6,60,0x0014
1759430530.219522000,44.228.249.3,192.168.110.128,1094,48606,,,6,60,0x0014
1759430530.219523000,44.228.249.3,192.168.110.128,5959,48606,,,6,60,0x0014
1759430530.233203000,44.228.249.3,192.168.110.128,25734,48606,,,6,60,0x0014
1759430530.253314000,44.228.249.3,192.168.110.128,992,48606,,,6,60,0x0014
1759430530.268704000,44.228.249.3,192.168.110.128,2382,48606,,,6,60,0x0014
1759430530.268718000,44.228.249.3,192.168.110.128,3,48606,,,6,60,0x0014
1759430530.281124000,44.228.249.3,192.168.110.128,6502,48606,,,6,60,0x0014
1759430530.308809000,44.228.249.3,192.168.110.128,3283,48606,,,6,60,0x0014
1759430530.323299000,44.228.249.3,192.168.110.128,1840,48606,,,6,60,0x0014
1759430530.323313000,44.228.249.3,192.168.110.128,3689,48606,,,6,60,0x0014
1759430530.323314000,44.228.249.3,192.168.110.128,7002,48610,,,6,60,0x0014
1759430530.351699000,44.228.249.3,192.168.110.128,8085,48606,,,6,60,0x0014
1759430530.351712000,44.228.249.3,192.168.110.128,1080,48606,,,6,60,0x0014
1759430530.366273000,44.228.249.3,192.168.110.128,51493,48606,,,6,60,0x0014
1759430530.366281000,44.228.249.3,192.168.110.128,8500,48606,,,6,60,0x0014
1759430530.393709000,44.228.249.3,192.168.110.128,1935,48606,,,6,60,0x0014
1759430530.407754000,44.228.249.3,192.168.110.128,24800,48606,,,6,60,0x0014
1759430530.407764000,44.228.249.3,192.168.110.128,32783,48606,,,6,60,0x0014
1759430530.421582000,44.228.249.3,192.168.110.128,2001,48606,,,6,60,0x0014
1759430530.435480000,44.228.249.3,192.168.110.128,32768,48606,,,6,60,0x0014
1759430530.449538000,44.228.249.3,192.168.110.128,5925,48606,,,6,60,0x0014
1759430530.463601000,44.228.249.3,192.168.110.128,2602,48606,,,6,60,0x0014
1759430530.477514000,44.228.249.3,192.168.110.128,1083,48606,,,6,60,0x0014
1759430530.477518000,44.228.249.3,192.168.110.128,2557,48606,,,6,60,0x0014
1759430530.477519000,44.228.249.3,192.168.110.128,3827,48606,,,6,60,0x0014
1759430530.505279000,44.228.249.3,192.168.110.128,88,48606,,,6,60,0x0014
1759430530.505290000,44.228.249.3,192.168.110.128,1038,48606,,,6,60,0x0014
1759430530.505291000,44.228.249.3,192.168.110.128,3007,48606,,,6,60,0x0014
1759430530.519699000,44.228.249.3,192.168.110.128,1247,48610,,,6,60,0x0014
1759430530.519710000,44.228.249.3,192.168.110.128,6510,48606,,,6,60,0x0014
1759430530.533671000,44.228.249.3,192.168.110.128,2725,48610,,,6,60,0x0014
1759430530.562549000,44.228.249.3,192.168.110.128,8084,48610,,,6,60,0x0014
1759430530.562561000,44.228.249.3,192.168.110.128,8022,48610,,,6,60,0x0014
1759430530.562562000,44.228.249.3,192.168.110.128,20222,48610,,,6,60,0x0014
1759430530.590269000,44.228.249.3,192.168.110.128,60020,48610,,,6,60,0x0014
1759430530.605121000,44.228.249.3,192.168.110.128,3920,48610,,,6,60,0x0014
1759430530.605133000,44.228.249.3,192.168.110.128,16080,48610,,,6,60,0x0014
1759430530.619882000,44.228.249.3,192.168.110.128,1041,48608,,,6,60,0x0014
1759430530.634014000,44.228.249.3,192.168.110.128,6567,48608,,,6,60,0x0014
1759430530.647606000,44.228.249.3,192.168.110.128,2323,48608,,,6,60,0x0014
1759430530.647615000,44.228.249.3,192.168.110.128,16113,48608,,,6,60,0x0014
1759430530.661532000,44.228.249.3,192.168.110.128,7103,48608,,,6,60,0x0014
1759430530.661539000,44.228.249.3,192.168.110.128,3703,48608,,,6,60,0x0014
1759430530.675861000,44.228.249.3,192.168.110.128,2013,48608,,,6,60,0x0014
1759430530.689813000,44.228.249.3,192.168.110.128,1026,48608,,,6,60,0x0014
1759430530.689833000,44.228.249.3,192.168.110.128,51103,48608,,,6,60,0x0014
1759430530.704078000,44.228.249.3,192.168.110.128,1040,48608,,,6,60,0x0014
1759430530.717735000,44.228.249.3,192.168.110.128,1094,48608,,,6,60,0x0014
1759430530.731272000,44.228.249.3,192.168.110.128,3260,48608,,,6,60,0x0014
1759430530.731281000,44.228.249.3,192.168.110.128,50006,48606,,,6,60,0x0014
1759430530.768569000,44.228.249.3,192.168.110.128,5959,48608,,,6,60,0x0014
1759430530.768582000,44.228.249.3,192.168.110.128,25734,48608,,,6,60,0x0014
1759430530.768583000,44.228.249.3,192.168.110.128,992,48608,,,6,60,0x0014
1759430530.782525000,44.228.249.3,192.168.110.128,2382,48608,,,6,60,0x0014
1759430530.797355000,44.228.249.3,192.168.110.128,3,48608,,,6,60,0x0014
1759430530.797369000,44.228.249.3,192.168.110.128,6502,48608,,,6,60,0x0014
1759430530.810824000,44.228.249.3,192.168.110.128,3283,48608,,,6,60,0x0014
1759430530.824953000,44.228.249.3,192.168.110.128,1051,48606,,,6,60,0x0014
1759430530.839765000,44.228.249.3,192.168.110.128,3689,48608,,,6,60,0x0014
1759430530.839770000,44.228.249.3,192.168.110.128,1840,48608,,,6,60,0x0014
1759430530.853506000,44.228.249.3,192.168.110.128,8085,48608,,,6,60,0x0014
1759430530.867489000,44.228.249.3,192.168.110.128,1080,48608,,,6,60,0x0014
1759430530.867499000,44.228.249.3,192.168.110.128,8500,48608,,,6,60,0x0014
1759430530.881864000,44.228.249.3,192.168.110.128,51493,48608,,,6,60,0x0014
1759430530.897413000,44.228.249.3,192.168.110.128,5440,48606,,,6,60,0x0014
1759430530.910254000,44.228.249.3,192.168.110.128,24800,48608,,,6,60,0x0014
1759430530.910259000,44.228.249.3,192.168.110.128,1935,48608,,,6,60,0x0014
1759430530.925050000,44.228.249.3,192.168.110.128,32783,48608,,,6,60,0x0014
1759430530.939353000,44.228.249.3,192.168.110.128,2001,48608,,,6,60,0x0014
1759430530.953362000,44.228.249.3,192.168.110.128,32768,48608,,,6,60,0x0014
1759430530.967614000,44.228.249.3,192.168.110.128,5925,48608,,,6,60,0x0014
1759430530.981547000,44.228.249.3,192.168.110.128,2557,48608,,,6,60,0x0014
1759430530.981555000,44.228.249.3,192.168.110.128,2602,48608,,,6,60,0x0014
1759430530.995390000,44.228.249.3,192.168.110.128,3827,48608,,,6,60,0x0014
1759430531.011333000,44.228.249.3,192.168.110.128,1038,48608,,,6,60,0x0014
1759430531.011343000,44.228.249.3,192.168.110.128,1083,48608,,,6,60,0x0014
1759430531.025698000,44.228.249.3,192.168.110.128,88,48608,,,6,60,0x0014
1759430531.033076000,44.228.249.3,192.168.110.128,6510,48608,,,6,60,0x0014
1759430531.033089000,44.228.249.3,192.168.110.128,3007,48608,,,6,60,0x0014
1759430531.059162000,44.228.249.3,192.168.110.128,1039,48606,,,6,60,0x0014
1759430531.072815000,44.228.249.3,192.168.110.128,9593,48606,,,6,60,0x0014
1759430531.086560000,44.228.249.3,192.168.110.128,20005,48606,,,6,60,0x0014
1759430531.100745000,44.228.249.3,192.168.110.128,1027,48606,,,6,60,0x0014
1759430531.100752000,44.228.249.3,192.168.110.128,55600,48606,,,6,60,0x0014
1759430531.100753000,44.228.249.3,192.168.110.128,3001,48606,,,6,60,0x0014
1759430531.114634000,44.228.249.3,192.168.110.128,27355,48606,,,6,60,0x0014
1759430531.114670000,44.228.249.3,192.168.110.128,25735,48606,,,6,60,0x0014
1759430531.128579000,44.228.249.3,192.168.110.128,1041,48610,,,6,60,0x0014
1759430531.156231000,44.228.249.3,192.168.110.128,2323,48610,,,6,60,0x0014
1759430531.156238000,44.228.249.3,192.168.110.128,6567,48610,,,6,60,0x0014
1759430531.170500000,44.228.249.3,192.168.110.128,16113,48610,,,6,60,0x0014
1759430531.170505000,44.228.249.3,192.168.110.128,3703,48610,,,6,60,0x0014
1759430531.185072000,44.228.249.3,192.168.110.128,7103,48610,,,6,60,0x0014
1759430531.212649000,44.228.249.3,192.168.110.128,1026,48610,,,6,60,0x0014
1759430531.212659000,44.228.249.3,192.168.110.128,2013,48610,,,6,60,0x0014
1759430531.226650000,44.228.249.3,192.168.110.128,51103,48610,,,6,60,0x0014
1759430531.240609000,44.228.249.3,192.168.110.128,1040,48610,,,6,60,0x0014
1759430543.474323000,44.228.249.3,192.168.110.128,50006,48608,,,6,60,0x0014
1759430543.474332000,44.228.249.3,192.168.110.128,1094,48610,,,6,60,0x0014
1759430543.489285000,44.228.249.3,192.168.110.128,3260,48610,,,6,60,0x0014
1759430543.502059000,44.228.249.3,192.168.110.128,25734,48610,,,6,60,0x0014
1759430543.502074000,44.228.249.3,192.168.110.128,5959,48610,,,6,60,0x0014
1759430543.518444000,44.228.249.3,192.168.110.128,992,48610,,,6,60,0x0014
1759430543.530952000,44.228.249.3,192.168.110.128,2382,48610,,,6,60,0x0014
1759430543.530966000,44.228.249.3,192.168.110.128,3,48610,,,6,60,0x0014
1759430543.542415000,44.228.249.3,192.168.110.128,6502,48610,,,6,60,0x0014
1759430543.557411000,44.228.249.3,192.168.110.128,3283,48610,,,6,60,0x0014
1759430543.570591000,44.228.249.3,192.168.110.128,1051,48608,,,6,60,0x0014
1759430543.570597000,44.228.249.3,192.168.110.128,3689,48610,,,6,60,0x0014
1759430543.584793000,44.228.249.3,192.168.110.128,1840,48610,,,6,60,0x0014
1759430543.598670000,44.228.249.3,192.168.110.128,8085,48610,,,6,60,0x0014
1759430543.598675000,44.228.249.3,192.168.110.128,1080,48610,,,6,60,0x0014
1759430543.612963000,44.228.249.3,192.168.110.128,8500,48610,,,6,60,0x0014
1759430543.621876000,44.228.249.3,192.168.110.128,51493,48610,,,6,60,0x0014
1759430543.635425000,44.228.249.3,192.168.110.128,5440,48608,,,6,60,0x0014
1759430543.650174000,44.228.249.3,192.168.110.128,24800,48610,,,6,60,0x0014
1759430543.664285000,44.228.249.3,192.168.110.128,1935,48610,,,6,60,0x0014
1759430543.664297000,44.228.249.3,192.168.110.128,32783,48610,,,6,60,0x0014
1759430543.678566000,44.228.249.3,192.168.110.128,32768,48610,,,6,60,0x0014
